CUID,Date,Year,Month,Income Before Taxes,Number of Bedrooms,Number of Bathrooms,State,Urban,People,Adults,65 or Older,Children,Working,Retired,Education,Race,Sex,Renter,Owner,Food-Away,Food-Home,Food-Total,High lead-Food-Away Spending
434623,2020-08-01,2020,8,96905.0552115591,3.0,2.0,Arizona,1,1,1,0,0,1,0,Some College,White,Female,0.0,1.0,478.54726198441983,1063.4383599547432,1541.9856219391631,1
434632,2020-08-01,2020,8,18664.99035658197,2.0,2.0,Massachuse,1,1,1,1,0,0,1,Less than High School,White,Male,0.0,1.0,0.0,483.8644537948811,483.8644537948811,0
434637,2020-08-01,2020,8,137815.57004250656,4.0,3.0,North Carolina,1,2,2,1,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,584.9075545980618,3008.557083252055,3593.464637850117,0
434639,2020-08-01,2020,8,278096.7277064459,4.0,2.0,Arizona,1,3,2,0,1,3,0,Graduate Degree,Multi or Other Race,Female,0.0,1.0,5723.536477975543,1680.2435798208844,7403.780057796427,0
434641,2020-05-01,2020,5,25604.609269075787,3.0,1.0,South Carolina,1,2,2,0,0,0,0,Graduate Degree,White,Mixed Gender,0.0,1.0,0.0,1049.0610260342055,1049.0610260342055,0
434648,2020-02-01,2020,2,28161.03870503463,2.0,1.0,Virginia,1,1,1,1,0,0,1,High School,White,Female,0.0,1.0,285.0007736328902,960.2333757748138,1245.234149407704,0
434659,2020-05-01,2020,5,56516.32416884598,1.0,1.0,South Carolina,1,1,1,1,0,0,0,Some College,White,Male,1.0,0.0,279.7496069435308,1021.0860653292006,1300.8356722727312,0
434661,2020-08-01,2020,8,117362.7890895549,3.0,2.0,Pennsylvania,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1058.1321392507095,2366.150350924028,3424.282490174737,0
434676,2020-08-01,2020,8,48452.52760577955,3.0,2.0,Alabama,1,5,1,0,4,1,0,Some College,Black,Female,0.0,1.0,0.0,1244.2228811499208,1244.2228811499208,0
434678,2020-05-01,2020,5,25023.05621308932,2.0,2.0,California,1,1,1,1,0,0,1,Bachelors,White,Male,0.0,1.0,476.6502918396346,2440.277340559568,2916.927632399202,0
434680,2020-05-01,2020,5,136658.892229369,3.0,2.0,South Carolina,1,5,2,0,3,2,0,Bachelors,White,Mixed Gender,0.0,1.0,279.7496069435308,2259.5160560736736,2539.265663017204,0
434685,2020-08-01,2020,8,144171.89563068343,2.0,2.0,New Jersey,1,2,2,0,0,2,0,Graduate Degree,Asian/PI,Mixed Gender,1.0,0.0,0.0,1797.2108283308537,1797.2108283308537,0
434699,2020-02-01,2020,2,19066.300056178665,3.0,2.0,California,1,1,1,1,0,0,1,Some College,Black,Male,0.0,1.0,0.0,926.2525143142922,926.2525143142922,0
434700,2020-08-01,2020,8,18191.23230888101,2.0,1.0,New York,1,2,2,0,0,0,0,Some College,White,Mixed Gender,1.0,0.0,0.0,926.2548115192094,926.2548115192094,0
434707,2020-08-01,2020,8,18360.2777940834,1.0,1.0,Oregon,1,1,1,1,0,0,0,Graduate Degree,Multi or Other Race,Female,1.0,0.0,0.0,829.4819207729944,829.4819207729944,0
434708,2020-02-01,2020,2,104332.17779536382,2.0,2.0,California,1,5,2,0,3,2,0,Graduate Degree,White,Mixed Gender,1.0,0.0,1018.2743915920224,1879.8061946291152,2898.0805862211378,0
434711,2020-08-01,2020,8,99247.35806830604,1.0,1.0,Illinois,1,1,1,0,0,1,0,Graduate Degree,Black,Male,1.0,0.0,758.5296505115077,856.1219393217729,1614.6515898332805,0
434713,2020-02-01,2020,2,70275.56017304299,1.0,1.0,New Jersey,1,3,2,0,1,1,0,Some College,White,Mixed Gender,1.0,0.0,570.0015472526266,1425.003868148009,1995.0054154006352,0
434718,2020-05-01,2020,5,51452.25563617577,1.0,1.0,Wisconsin,1,1,1,0,0,1,0,Less than High School,Black,Female,1.0,0.0,139.87480347015145,2321.9217376116158,2461.796541081767,0
434720,2020-08-01,2020,8,40053.44345374302,3.0,1.0,Massachuse,1,4,1,0,3,1,0,Some College,White,Female,1.0,0.0,0.0,898.6054141813783,898.6054141813783,0
434722,2020-05-01,2020,5,92223.89880382398,3.0,2.0,Nebraska,1,3,1,0,2,1,0,Bachelors,White,Female,1.0,0.0,624.056815476255,1479.445036704146,2103.501852180401,0
434724,2020-02-01,2020,2,108786.56714787056,1.0,1.0,California,1,1,1,0,0,1,0,Graduate Degree,White,Female,0.0,1.0,1371.168276536867,1134.9748002770716,2506.143076813939,0
434731,2020-05-01,2020,5,46654.44292428743,1.0,1.0,California,1,3,2,0,1,1,0,Bachelors,Asian/PI,Female,1.0,0.0,559.49921387415,979.1236242878324,1538.622838161982,0
434734,2020-08-01,2020,8,55402.34282098543,2.0,1.0,Pennsylvania,1,1,1,1,0,1,0,Some College,White,Male,1.0,0.0,128.67604155474723,1323.9807581664656,1452.6567997212128,0
434737,2020-02-01,2020,2,91514.996782265,4.0,2.0,Pennsylvania,1,2,2,2,0,0,2,High School,White,Mixed Gender,0.0,1.0,844.0407526897363,641.2517406715366,1485.292493361273,0
434761,2020-02-01,2020,2,183975.36202322703,4.0,2.0,California,1,2,2,2,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,9922.41154956346,4061.2610242530654,13983.672573816526,0
434765,2020-02-01,2020,2,46622.32024624661,2.0,1.0,Michigan,1,2,1,0,1,1,0,Some College,White,Female,1.0,0.0,0.0,2203.2752115381,2203.2752115381,0
434774,2020-05-01,2020,5,26138.422895093216,2.0,1.0,Ohio,1,1,1,1,0,0,1,High School,White,Female,1.0,0.0,349.68700866730893,223.7996855528879,573.4866942201968,0
434796,2020-05-01,2020,5,104401.35939928984,5.0,1.0,New York,1,2,2,0,0,1,1,Less than High School,White,Mixed Gender,0.0,1.0,0.0,3549.592128067551,3549.592128067551,0
434821,2020-08-01,2020,8,1485.8775132439062,2.0,1.0,Florida,1,1,1,0,0,0,0,High School,White,Male,1.0,0.0,0.0,829.4819207729944,829.4819207729944,0
434823,2020-02-01,2020,2,540.5812321003307,2.0,2.0,Texas,1,3,3,0,0,1,0,Some College,White,Female,1.0,0.0,0.0,570.0015472526266,570.0015472526266,0
434826,2020-08-01,2020,8,74375.70659770729,4.0,1.0,New Jersey,1,1,1,0,0,1,0,Some College,White,Male,0.0,1.0,552.9879471713618,1169.782195962979,1722.7701431343403,0
434837,2020-02-01,2020,2,22058.957757086097,1.0,1.0,Michigan,1,1,1,1,0,0,1,Bachelors,White,Female,1.0,0.0,142.50038681480086,926.2525143142922,1068.752901129093,0
434839,2020-02-01,2020,2,16390.422957282026,2.0,2.0,California,1,1,1,1,0,0,1,High School,White,Female,0.0,1.0,400.2837654158467,641.2517406715366,1041.5355060873833,0
434849,2020-08-01,2020,8,263670.1491202504,4.0,2.0,New York,1,5,2,0,3,1,0,Some College,White,Mixed Gender,0.0,1.0,1244.2228811594916,3583.787272976978,4828.010154136469,0
434855,2020-02-01,2020,2,386477.632149243,5.0,2.0,New York,1,6,4,0,2,3,0,Some College,Asian/PI,Mixed Gender,0.0,1.0,855.0023208953821,2850.007736328902,3705.010057224284,0
434856,2020-08-01,2020,8,75857.27721960846,2.0,2.0,Connecticut,1,3,1,0,2,1,0,Bachelors,White,Female,1.0,0.0,691.2349339881298,2073.704801932486,2764.939735920616,0
434862,2020-05-01,2020,5,107861.38308500036,1.0,1.0,Wisconsin,1,2,2,0,0,2,0,Some College,Black,Mixed Gender,1.0,0.0,787.4487401758707,1377.2288341889987,2164.677574364869,0
434866,2020-05-01,2020,5,54249.35223754351,5.0,3.0,New Jersey,1,5,2,0,3,1,0,Graduate Degree,White,Mixed Gender,1.0,0.0,0.0,2550.0252632831457,2550.0252632831457,0
434872,2020-08-01,2020,8,105206.58827468264,4.0,3.0,Missouri,1,2,2,2,0,1,1,Graduate Degree,White,Mixed Gender,0.0,1.0,691.2349339881298,2211.9517887173506,2903.1867227054804,0
434876,2020-05-01,2020,5,21607.51699621358,2.0,2.0,Connecticut,1,1,1,1,0,0,1,High School,White,Female,0.0,1.0,0.0,979.1236242878324,979.1236242878324,0
434881,2020-08-01,2020,8,34455.13074188768,3.0,0.0,Louisiana,1,1,1,0,0,1,0,Some College,White,Female,1.0,0.0,381.961462994108,819.9109755333059,1201.8724385274138,0
434882,2020-05-01,2020,5,43399.48179003481,1.0,1.0,Pennsylvania,1,1,1,0,0,1,0,High School,White,Female,1.0,0.0,419.6244104136823,489.5618121600556,909.1862225737378,0
434883,2020-08-01,2020,8,457480.2595433686,4.0,4.0,Nebraska,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1036.852400966243,1308.0291827574142,2344.881583723657,0
434901,2020-05-01,2020,5,22832.467369737315,3.0,1.0,Texas,1,2,2,2,0,0,2,Graduate Degree,White,Mixed Gender,0.0,1.0,251.7746462482093,1490.2046369926825,1741.9792832408916,0
434908,2020-08-01,2020,8,25710.418559596583,3.0,1.0,Florida,1,2,2,0,0,1,0,Less than High School,White,Mixed Gender,1.0,0.0,345.61746697811327,1589.840348137605,1935.4578151157184,0
434915,2020-08-01,2020,8,75536.41381457463,3.0,2.0,Illinois,1,3,1,0,2,2,0,Some College,White,Male,0.0,1.0,0.0,1589.840348137605,1589.840348137605,0
434926,2020-02-01,2020,2,80786.83788249466,2.0,1.0,California,1,2,2,2,0,1,1,Graduate Degree,White,Mixed Gender,0.0,1.0,855.0023208953821,926.2525143044268,1781.254835199809,0
434929,2020-08-01,2020,8,179686.09095374987,3.0,1.0,Illinois,1,3,3,2,0,2,1,Bachelors,White,Mixed Gender,0.0,1.0,1036.852400966243,2834.0632292970963,3870.915630263339,0
434930,2020-05-01,2020,5,61132.07605462513,3.0,2.0,Nevada,1,8,7,0,1,5,0,Some College,White,Mixed Gender,1.0,0.0,349.68700866730893,3077.245676356243,3426.932685023552,0
434932,2020-05-01,2020,5,10849.870447508703,1.0,1.0,Missouri,1,1,1,0,0,1,0,Some College,Black,Female,1.0,0.0,55.949921387415,731.6528181453539,787.6027395327689,0
434946,2020-08-01,2020,8,267194.6936505784,1.0,1.0,New York,1,1,1,0,0,1,0,Graduate Degree,White,Male,1.0,0.0,3317.927683091977,2012.0390909003083,5329.966773992286,0
434978,2020-08-01,2020,8,5032.602533986969,4.0,1.0,New York,1,3,1,0,2,2,0,Some College,White,Female,0.0,1.0,691.2349339881298,1095.3415107537044,1786.5764447418342,0
434979,2020-02-01,2020,2,35678.36131862183,3.0,3.0,Ohio,1,3,1,0,2,1,0,High School,White,Female,1.0,0.0,493.2705697473358,1134.5223104188724,1627.7928801662083,0
434984,2020-08-01,2020,8,49923.33099932388,3.0,2.0,California,1,4,3,1,1,2,1,Some College,Multi or Other Race,Mixed Gender,0.0,1.0,691.2349339881298,2873.410448627513,3564.6453826156426,0
434985,2020-02-01,2020,2,20039.346273959258,3.0,2.0,Alabama,1,1,1,1,0,0,1,Bachelors,Black,Female,0.0,1.0,0.0,641.2517406715366,641.2517406715366,0
434993,2020-05-01,2020,5,13879.154276453131,1.0,1.0,New York,1,3,1,0,2,0,0,Less than High School,Black,Female,1.0,0.0,349.68700866730893,1091.02346706589,1440.710475733199,0
434996,2020-05-01,2020,5,18326.51617288695,2.0,2.0,Alabama,1,1,1,1,0,0,1,Bachelors,White,Female,0.0,1.0,69.93740173668967,937.161183246464,1007.0985849831538,0
435001,2020-02-01,2020,2,41554.47931155242,2.0,2.0,Colorado,1,1,1,1,0,1,0,Bachelors,White,Male,1.0,0.0,294.86618502783693,570.0015472526266,864.8677322804635,0
435006,2020-05-01,2020,5,42361.14918820823,4.0,2.0,Texas,1,1,1,1,0,0,0,Some College,White,Male,0.0,1.0,3496.870086673089,1398.7480347015144,4895.618121374604,1
435008,2020-05-01,2020,5,50435.62277524421,2.0,1.0,Massachuse,1,1,1,1,0,0,1,Some College,Black,Female,0.0,1.0,559.49921387415,945.7688634708376,1505.2680773449877,0
435012,2020-02-01,2020,2,287510.9393149678,3.0,2.0,Maryland,1,2,2,2,0,2,0,Graduate Degree,Asian/PI,Mixed Gender,0.0,1.0,2137.5058022384555,2565.0069626861464,4702.512764924602,0
435024,2020-05-01,2020,5,27887.85600604952,3.0,2.0,Louisiana,1,2,2,1,0,0,1,High School,Black,Mixed Gender,0.0,1.0,0.0,4196.244104136822,4196.244104136822,0
435041,2020-08-01,2020,8,130531.32471453724,2.0,2.0,Florida,1,2,2,2,0,1,1,Bachelors,White,Mixed Gender,0.0,1.0,1105.975894374627,2626.692749103848,3732.668643478474,0
435048,2020-02-01,2020,2,46057.52097494818,1.0,1.0,Massachuse,1,1,1,0,0,1,0,Some College,White,Male,1.0,0.0,199.500541543352,954.7525916775812,1154.2531332209333,0
435050,2020-02-01,2020,2,118927.87106207277,3.0,2.0,Wisconsin,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,164.42352324911195,2855.4885204152824,3019.9120436643943,0
435052,2020-02-01,2020,2,35412.827817414145,1.0,2.0,California,1,2,2,1,0,0,1,High School,White,Female,0.0,1.0,0.0,2137.5058022384555,2137.5058022384555,0
435056,2020-08-01,2020,8,4091.5467755991617,3.0,1.0,South Carolina,1,2,2,0,0,2,0,Some College,Black,Female,1.0,0.0,276.4939735920616,1584.5231563494758,1861.0171299415372,0
435064,2020-08-01,2020,8,13468.510607003893,2.0,1.0,Louisiana,1,2,1,0,1,1,0,High School,Black,Female,1.0,0.0,0.0,1589.840348137605,1589.840348137605,0
435071,2020-05-01,2020,5,92224.98379086872,1.0,1.0,Virginia,1,1,1,0,0,1,0,Graduate Degree,White,Male,0.0,1.0,855.3882212278907,979.1236242878324,1834.511845515723,0
435073,2020-05-01,2020,5,62929.24859555048,2.0,2.0,Nebraska,1,1,1,0,0,1,0,Bachelors,White,Female,1.0,0.0,349.68700866730893,1398.7480347015144,1748.4350433688232,0
435077,2020-08-01,2020,8,35543.48218419706,2.0,1.0,Louisiana,1,2,1,0,1,2,0,Some College,White,Female,0.0,1.0,552.9879471713618,1446.276169542279,1999.2641167136408,0
435079,2020-08-01,2020,8,220.29749218094435,2.0,2.0,Florida,1,2,2,2,0,0,2,Some College,White,Mixed Gender,0.0,1.0,918.810743000515,1716.3895129841192,2635.200255984634,0
435084,2020-02-01,2020,2,30020.638143459764,2.0,1.0,Wisconsin,1,2,2,1,0,1,1,Some College,White,Mixed Gender,1.0,0.0,0.0,778.2713433900915,778.2713433900915,0
435086,2020-02-01,2020,2,39949.60174969296,3.0,1.0,North Carolina,1,2,2,1,0,0,2,Bachelors,Black,Male,0.0,1.0,2850.007736328902,1710.0046417907645,4560.012378119666,0
435097,2020-05-01,2020,5,134538.39354910792,4.0,1.0,Ohio,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,699.3740173668966,1608.5602399083557,2307.934257275252,0
435099,2020-08-01,2020,8,100135.22371861109,4.0,2.0,Oregon,1,5,2,0,3,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,159.52672507890222,2148.189371481333,2307.716096560235,0
435102,2020-02-01,2020,2,48652.310889029766,2.0,2.0,North Carolina,1,2,2,0,0,1,0,Bachelors,White,Female,1.0,0.0,498.7513538666012,285.0007736328902,783.7521274994914,0
435111,2020-05-01,2020,5,258226.91665070716,4.0,3.0,North Carolina,1,3,2,0,1,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,2098.122052068411,2092.7422519241427,4190.864303992554,1
435122,2020-08-01,2020,8,44145.63626304359,3.0,1.0,North Carolina,1,3,3,0,0,3,0,Less than High School,White,Mixed Gender,1.0,0.0,774.1831260654292,2488.4457623189837,3262.6288883844127,0
435125,2020-05-01,2020,5,75819.11168459976,3.0,1.0,Wisconsin,1,6,2,0,4,2,0,Some College,White,Mixed Gender,0.0,1.0,435.9530929388424,1790.3974844424706,2226.350577381313,0
435132,2020-05-01,2020,5,24933.653280601848,1.0,1.0,Washington,1,4,2,0,2,1,0,Bachelors,Black,Mixed Gender,1.0,0.0,0.0,937.161183246464,937.161183246464,0
435140,2020-08-01,2020,8,17323.178358752575,3.0,1.0,Tennessee,0,1,1,1,0,0,1,Graduate Degree,White,Female,0.0,1.0,207.3704801932486,995.3783049275931,1202.7487851208418,0
435143,2020-08-01,2020,8,12494.29178527702,1.0,1.0,Connecticut,1,1,1,1,0,0,0,High School,White,Female,1.0,0.0,276.4939735920616,818.847537183975,1095.3415107760366,0
435146,2020-05-01,2020,5,52326.75519424497,2.0,2.0,California,1,4,3,2,1,1,2,Some College,Asian/PI,Mixed Gender,0.0,1.0,839.2488208273645,1678.497641654729,2517.7464624820936,0
435162,2020-05-01,2020,5,54548.157669667904,3.0,2.0,Arizona,1,2,2,0,0,2,0,High School,White,Mixed Gender,0.0,1.0,0.0,1118.9984277805788,1118.9984277805788,0
435167,2020-08-01,2020,8,15074.11969957586,1.0,1.0,Louisiana,1,1,1,0,0,1,0,High School,Black,Female,1.0,0.0,552.9879471713618,1105.975894374627,1658.9638415459888,0
435169,2020-08-01,2020,8,197049.75409112417,3.0,1.0,Illinois,1,2,2,1,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,3775.206177770746,4306.925357859778,8082.131535630524,1
435175,2020-08-01,2020,8,14837.24067572538,2.0,1.0,South Carolina,1,1,1,1,0,0,1,Less than High School,White,Female,0.0,1.0,138.2469867944356,414.7409603864972,552.9879471809328,0
435182,2020-08-01,2020,8,226111.79549363788,3.0,2.0,Wisconsin,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,0.0,3333.879258491458,3333.879258491458,0
435191,2020-02-01,2020,2,74423.33185070241,3.0,1.0,California,1,4,4,0,0,3,0,Bachelors,Multi or Other Race,Mixed Gender,1.0,0.0,0.0,1068.7529011192278,1068.7529011192278,0
435197,2020-02-01,2020,2,203258.54326972435,4.0,3.0,South Carolina,1,3,3,0,0,3,0,Graduate Degree,White,Mixed Gender,0.0,1.0,932.6659260257752,2696.545781285436,3629.2117073112113,0
435208,2020-05-01,2020,5,63809.607083661336,1.0,1.0,California,1,2,2,2,0,1,1,Some College,White,Mixed Gender,1.0,0.0,0.0,1047.98506600858,1047.98506600858,0
435212,2020-05-01,2020,5,41064.589669730936,3.0,1.0,Massachuse,1,2,2,1,0,1,1,High School,White,Mixed Gender,0.0,1.0,0.0,3426.9326850461475,3426.9326850461475,0
437803,2020-09-01,2020,9,46151.20475847992,3.0,1.0,Illinois,1,4,2,0,2,2,0,Bachelors,Multi or Other Race,Mixed Gender,1.0,0.0,798.119324186184,2096.4871343548884,2894.606458541072,0
437817,2020-06-01,2020,6,148704.071016174,4.0,2.0,Pennsylvania,1,4,2,0,2,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,0.0,1803.0308570966688,1803.0308570966688,0
437847,2020-06-01,2020,6,18724.77320510962,1.0,1.0,Arizona,1,1,1,1,0,0,1,Graduate Degree,White,Male,1.0,0.0,1733.683516460032,832.1680878956943,2565.8516043557265,0
437861,2020-09-01,2020,9,69525.39469966893,3.0,1.0,Massachuse,1,4,2,0,2,3,0,Graduate Degree,White,Mixed Gender,0.0,1.0,69.17368819819923,1820.864315476872,1890.0380036750712,0
437866,2020-03-01,2020,3,26055.27226001707,3.0,1.0,New York,1,5,3,0,2,1,0,High School,White,Mixed Gender,1.0,0.0,0.0,1523.446643247066,1523.446643247066,0
437891,2020-06-01,2020,6,192939.9502206073,7.0,4.0,Hawaii,1,8,6,2,2,4,2,Bachelors,Multi or Other Race,Mixed Gender,0.0,1.0,0.0,3814.103736295287,3814.103736295287,0
437908,2020-06-01,2020,6,207317.3544824032,4.0,2.0,New Hampshire,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1269.589775133587,1280.2585967626069,2549.8483718961934,0
437909,2020-03-01,2020,3,39021.91303544964,2.0,2.0,Florida,1,3,3,1,0,1,1,High School,White,Mixed Gender,1.0,0.0,273.0191116919305,1059.314153358007,1332.3332650499374,0
437912,2020-06-01,2020,6,48535.489176033785,3.0,1.0,Pennsylvania,1,5,3,0,2,1,0,High School,White,Mixed Gender,0.0,1.0,277.389362632965,2667.205409911428,2944.594772544393,0
437920,2020-03-01,2020,3,32668.895998128384,3.0,1.0,California,1,2,2,0,0,1,1,Less than High School,White,Female,0.0,1.0,567.8797523105661,1703.6392569644609,2271.519009275027,0
437930,2020-06-01,2020,6,37116.31903940198,1.0,1.0,California,1,3,3,2,0,0,2,Some College,White,Mixed Gender,0.0,1.0,371.4708363841799,4160.840439382452,4532.311275766632,0
437934,2020-09-01,2020,9,26606.92084194579,3.0,2.0,Florida,1,2,2,1,0,1,1,High School,White,Mixed Gender,0.0,1.0,564.0316114642045,2628.6001514804884,3192.631762944693,0
437941,2020-09-01,2020,9,102318.72354691422,3.0,2.0,Georgia,1,4,2,0,2,2,0,Some College,White,Mixed Gender,0.0,1.0,1383.4737639320583,2234.842234061285,3618.315997993344,0
437943,2020-09-01,2020,9,82768.64389768949,1.0,1.0,Florida,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,1.0,0.0,1383.4737639320583,2075.2106459140505,3458.684409846109,0
437946,2020-03-01,2020,3,297303.7731869381,2.0,2.0,Hawaii,1,2,2,0,0,2,0,Graduate Degree,Multi or Other Race,Mixed Gender,0.0,1.0,1943.8960752434,2129.549071195748,4073.445146439148,0
437956,2020-06-01,2020,6,25182.003266972537,4.0,2.0,Illinois,1,4,2,0,2,1,0,Bachelors,Black,Mixed Gender,1.0,0.0,373.4087573901605,554.7787252531273,928.1874826432876,0
437968,2020-09-01,2020,9,228969.006212798,3.0,2.0,Ohio,1,2,2,2,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,0.0,1383.4737639320583,1383.4737639320583,0
437975,2020-09-01,2020,9,16528.57100652537,3.0,3.0,Michigan,1,1,1,1,0,0,1,Some College,Black,Female,0.0,1.0,138.3473763932058,1037.6053229474471,1175.952699340653,0
437976,2020-06-01,2020,6,51015.265239125394,3.0,1.0,Connecticut,1,1,1,1,0,1,0,High School,White,Female,0.0,1.0,0.0,485.4313846164905,485.4313846164905,0
437977,2020-06-01,2020,6,151960.36454207564,1.0,1.0,Florida,1,1,1,0,0,1,0,Graduate Degree,White,Male,1.0,0.0,383.7563059593841,2955.263594183015,3339.019900142399,0
437997,2020-09-01,2020,9,110212.9407850438,3.0,2.0,North Carolina,1,5,4,0,1,3,0,Bachelors,White,Mixed Gender,0.0,1.0,0.0,1681.4527284948472,1681.4527284948472,0
438000,2020-09-01,2020,9,75129.86821147894,3.0,2.0,South Carolina,1,5,2,0,3,2,0,Some College,White,Mixed Gender,0.0,1.0,1447.326399190952,2580.7106750363178,4028.03707422727,0
438013,2020-06-01,2020,6,60446.35963507673,2.0,2.0,New York,1,3,2,0,1,1,0,High School,Black,Mixed Gender,0.0,1.0,1034.8756990391048,1242.917721045035,2277.79342008414,0
438018,2020-06-01,2020,6,26290.228496954387,2.0,2.0,Illinois,1,1,1,1,0,1,0,Some College,White,Female,0.0,1.0,457.6924483426319,1205.576845295457,1663.2692936380886,0
438023,2020-03-01,2020,3,11991.57875325534,1.0,1.0,New York,1,1,1,1,0,0,1,Less than High School,Black,Male,1.0,0.0,141.96993807927967,922.8045975333372,1064.7745356126168,0
438035,2020-03-01,2020,3,89713.91072516837,3.0,2.0,Michigan,1,2,2,2,0,0,2,High School,White,Mixed Gender,0.0,1.0,1894.7419050398223,1266.8086782665457,3161.550583306368,0
438040,2020-03-01,2020,3,120047.49431588556,3.0,2.0,South Carolina,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,425.9098142411152,2648.285383411398,3074.1951976525133,0
438050,2020-06-01,2020,6,46673.54053792323,3.0,2.0,North Carolina,1,4,2,0,2,1,0,High School,Multi or Other Race,Female,1.0,0.0,277.389362632965,1456.294153817465,1733.68351645043,0
438053,2020-09-01,2020,9,82288.67136820129,3.0,2.0,Alabama,1,3,3,2,0,0,2,Some College,White,Mixed Gender,0.0,1.0,345.86844097503297,1660.1685167312403,2006.0369577062731,0
438072,2020-03-01,2020,3,53978.18989023632,3.0,1.0,New York,1,1,1,0,0,1,0,Bachelors,Black,Male,0.0,1.0,0.0,2129.549071205576,2129.549071205576,0
438082,2020-03-01,2020,3,156536.7506816853,4.0,1.0,Colorado,1,3,2,0,1,2,0,High School,White,Male,0.0,1.0,1397.8578518791965,1747.3223148244238,3145.18016670362,0
438083,2020-06-01,2020,6,132681.8043513277,4.0,2.0,California,1,5,5,0,0,4,0,Some College,White,Mixed Gender,1.0,0.0,554.7787252531273,1728.3491056295188,2283.127830882646,0
438093,2020-06-01,2020,6,41610.00410514621,1.0,1.0,Oregon,1,1,1,1,0,0,1,Some College,White,Female,1.0,0.0,208.0420219739236,378.74316819826896,586.7851901721925,0
438127,2020-03-01,2020,3,238691.55569462496,2.0,2.0,Virginia,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,1.0,0.0,1016.6187724345876,1703.6392569644609,2720.2580293990486,0
438133,2020-09-01,2020,9,52845.91998642165,3.0,2.0,Ohio,1,2,2,2,0,1,1,Bachelors,White,Mixed Gender,0.0,1.0,888.886156621335,1585.7510087064848,2474.63716532782,0
